url,post_nummer,latitude,longitude,boligtype,boligstorrelse,grundstorrelse,vaerelser,etage,byggeår,om_byggeår,skatter,boligareal_tinglyst,toiletter,badevaerelser,pris,salgsmaned,salgsar
https://www.boliga.dk/bolig/1796806/hans_egedes_gade_13__st_tv_2200_koebenhavn_n,"Hans Egedes Gade 13, st. tv 2200 København N",55.6759,12.5655,Ejerlejlighed,148,0,4,0,1907,0,1506,177,2,2,6490000,11,2021
https://www.boliga.dk/bolig/1827214/hedekaeret_51__2_3_2640_hedehusene,"Hedekæret 51, 2. 3 2640 Hedehusene",55.647,12.1936,Ejerlejlighed,61,0,2,2,1970,0,616,58,1,1,1550000,11,2021
https://www.boliga.dk/bolig/1797434/taastrup_hovedgade_45a_1_tv_2630_taastrup,"Taastrup Hovedgade 45A, 1. tv 2630 Taastrup",55.6517,12.2922,Ejerlejlighed,68,0,3,1,1962,0,723,65,1,1,1795000,11,2021
https://www.boliga.dk/bolig/1797391/gyvelvej_16_1_tv_2600_glostrup,"Gyvelvej 16, 1. tv 2600 Glostrup",55.6667,12.4,Ejerlejlighed,77,0,3,1,1961,0,872,71,1,1,2450000,11,2021
https://www.boliga.dk/bolig/1797431/emdrupvej_113_3_10_2400_koebenhavn_nv,"Emdrupvej 113, 3. 10 2400 København NV",55.6759,12.5655,Ejerlejlighed,75,0,2,3,1979,0,1545,66,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1797612/vejlebrovej_74_1_4_2635_ishoej,"Vejlebrovej 74, 1. 4 2635 Ishøj",55.6158955,12.3634588,Ejerlejlighed,104,0,4,1,1971,0,901,108,1,1,2695000,11,2021
https://www.boliga.dk/bolig/1797292/godthaabsvej_41_5_tv_aksel_moellers_have_2000_frederiksberg,"Godthåbsvej 41, 5. tv 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,68,0,2,5,1943,0,968,55,1,1,3495000,11,2021
https://www.boliga.dk/bolig/1797407/kastrupvej_16_5_2300_koebenhavn_s,"Kastrupvej 16, 5. 2300 København S",55.6541259,12.6189031,Ejerlejlighed,97,0,3,5,1927,1996,1236,90,1,1,4995000,11,2021
https://www.boliga.dk/bolig/1797598/klosterstraede_24_2_tv_1157_koebenhavn_k,"Klosterstræde 24, 2. tv 1157 København K",55.6759,12.5655,Ejerlejlighed,87,0,3,2,1821,0,1269,80,1,1,5595000,11,2021
https://www.boliga.dk/bolig/1797605/dag_hammarskjlds_alle_37_2_th_2100_koebenhavn_oe,"Dag Hammarskjölds Allé 37, 2. th 2100 København Ø",55.6759,12.5655,Ejerlejlighed,119,0,4,2,1890,1941,1949,111,1,1,6995000,11,2021
https://www.boliga.dk/bolig/1797607/rosenvaengets_hovedvej_18_2_th_2100_koebenhavn_oe,"Rosenvængets Hovedvej 18, 2. th 2100 København Ø",55.6759,12.5655,Ejerlejlighed,110,0,4,2,1938,0,2972,104,1,1,6999000,11,2021
https://www.boliga.dk/bolig/1797444/studiestraede_21_2_1455_koebenhavn_k,"Studiestræde 21, 2. 1455 København K",55.6780069,12.5678883,Ejerlejlighed,146,0,5,2,1797,1889,984,127,2,2,8249000,11,2021
https://www.boliga.dk/bolig/1797504/hoeje_skodsborgvej_28_2_tv_2942_skodsborg,"Høje Skodsborgvej 28, 2. tv 2942 Skodsborg",55.8225,12.5732,Ejerlejlighed,253,0,8,2,1936,,6701,245,2,1,17200000,11,2021
https://www.boliga.dk/bolig/1797249/drejoegade_26a_2_201_2100_koebenhavn_oe,"Drejøgade 26A, 2. 201 2100 København Ø",55.6759,12.5655,Ejerlejlighed,44,0,1,2,1974,0,753,40,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1797245/frederikssundsvej_206__1_tv_2700_broenshoej,"Frederikssundsvej 206, 1. tv 2700 Brønshøj",55.7057,12.4964,Ejerlejlighed,92,0,3,1,1932,,1201,83,1,1,3095000,11,2021
https://www.boliga.dk/bolig/1797253/fiskedamsgade_20_2_th_2100_koebenhavn_oe,"Fiskedamsgade 20, 2. th 2100 København Ø",55.6759,12.5655,Ejerlejlighed,47,0,2,2,1900,2001,787,39,1,1,3195000,11,2021
https://www.boliga.dk/bolig/1796782/linde_alle_11_2_207_2720_vanloese,"Linde Allé 11, 2. 207 2720 Vanløse",55.6836,12.4871,Ejerlejlighed,55,0,2,2,1971,0,908,48,1,1,2395000,11,2021
https://www.boliga.dk/bolig/1797089/hessensgade_27_3_th_2300_koebenhavn_s,"Hessensgade 27, 3. th 2300 København S",55.6759,12.5655,Ejerlejlighed,56,0,2,3,1965,0,920,50,1,1,2695000,11,2021
https://www.boliga.dk/bolig/1796806/hans_egedes_gade_13__st_tv_2200_koebenhavn_n,"Hans Egedes Gade 13, st. tv 2200 København N",55.6759,12.5655,Ejerlejlighed,148,0,4,0,1907,0,1506,177,2,2,6490000,11,2021
https://www.boliga.dk/bolig/1796284/hoejagerparken_6__st_tv_2750_ballerup,"Højagerparken 6, st. tv 2750 Ballerup",55.7316,12.3633,Ejerlejlighed,57,0,2,0,1944,0,826,56,1,1,1700000,11,2021
https://www.boliga.dk/bolig/1796511/christianshvilevej_4_2_tv_2920_charlottenlund,"Christianshvilevej 4, 2. tv 2920 Charlottenlund",55.7537,12.5918,Ejerlejlighed,50,0,2,2,1896,0,691,55,1,1,2150000,11,2021
https://www.boliga.dk/bolig/1796169/ordrupvej_98c_1_tv_2920_charlottenlund,"Ordrupvej 98C, 1. tv 2920 Charlottenlund",55.7537,12.5918,Ejerlejlighed,58,0,2,1,1934,0,895,53,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1796513/p_knudsens_gade_26_st_tv_2450_koebenhavn_sv,"P. Knudsens Gade 26, st. tv 2450 København SV",55.6759,12.5655,Ejerlejlighed,64,320,2,0,1914,0,2450,0,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1796478/langdraget_11_1_th_2720_vanloese,"Langdraget 11, 1. th 2720 Vanløse",55.6836,12.4871,Ejerlejlighed,63,0,3,1,1935,0,1113,58,1,1,2648000,11,2021
https://www.boliga.dk/bolig/1796199/johan_kellers_vej_51_1_th_2450_koebenhavn_sv,"Johan Kellers Vej 51, 1. th 2450 København SV",55.6759,12.5655,Ejerlejlighed,59,0,2,1,1936,0,901,55,1,1,2795000,11,2021
https://www.boliga.dk/bolig/1796465/peder_hjorts_vej_1_1_mf_2500_valby,"Peder Hjorts Vej 1, 1. mf 2500 Valby",55.6581,12.5241,Ejerlejlighed,87,0,3,1,1935,0,1314,82,1,1,3800000,11,2021
https://www.boliga.dk/bolig/1796479/lise_ringheims_vej_3_1_th_2500_valby,"Lise Ringheims Vej 3, 1. th 2500 Valby",55.6581,12.5241,Ejerlejlighed,85,0,4,1,2009,0,1793,74,1,1,4195000,11,2021
https://www.boliga.dk/bolig/1796466/toftegaards_alle_45_2_tv_2500_valby,"Toftegårds Allé 45, 2. tv 2500 Valby",55.6581,12.5241,Ejerlejlighed,95,0,4,2,1932,0,1467,87,1,1,4499000,11,2021
https://www.boliga.dk/bolig/1796233/aaboulevard_11_1_tv_1635_koebenhavn_v,"Åboulevard 11, 1. tv 1635 København V",55.6759,12.5655,Ejerlejlighed,132,0,4,1,1932,0,1999,117,1,1,6150000,11,2021
https://www.boliga.dk/bolig/1795858/noerre_alle_9__3_tv_2200_koebenhavn_n,"Nørre Allé 9, 3. tv 2200 København N",55.6759,12.5655,Ejerlejlighed,95,0,3,3,1888,2001,1471,88,1,1,6295000,11,2021
https://www.boliga.dk/bolig/1796514/hc_andersens_boulevard_40_1_th_1553_koebenhavn_v,"H.C. Andersens Boulevard 40, 1. th 1553 København V",55.6759,12.5655,Ejerlejlighed,147,0,3,1,1903,0,2468,127,1,1,6395000,11,2021
https://www.boliga.dk/bolig/1796181/absalonsgade_3_st_th_1658_koebenhavn_v,"Absalonsgade 3, st. th 1658 København V",55.6759,12.5655,Ejerlejlighed,102,0,4,0,1880,0,2124,169,1,1,9850000,11,2021
https://www.boliga.dk/bolig/1795678/hedekaeret_85__1_tv_2640_hedehusene,"Hedekæret 85, 1. tv 2640 Hedehusene",55.647,12.1936,Ejerlejlighed,71,0,3,1,1970,0,719,65,1,1,1780000,11,2021
https://www.boliga.dk/bolig/1795847/hovedvejen_146_2_i_2600_glostrup,"Hovedvejen 146, 2. i 2600 Glostrup",55.800465,9.753643,Ejerlejlighed,68,0,2,2,1966,1995,447,58,1,1,1998000,11,2021
https://www.boliga.dk/bolig/1795967/sallingvej_76_3_tv_2720_vanloese,"Sallingvej 76, 3. tv 2720 Vanløse",55.6836,12.4871,Ejerlejlighed,62,0,2,3,1937,0,1013,55,1,1,2098000,11,2021
https://www.boliga.dk/bolig/1795901/aasvinget_4_st_tv_2665_vallensbaek_strand,"Åsvinget 4, st. tv 2665 Vallensbæk Strand",55.6167,12.35,Ejerlejlighed,55,0,2,0,2008,0,812,44,1,1,2349000,11,2021
https://www.boliga.dk/bolig/1795722/sorrentovej_14_1_tv_2300_koebenhavn_s,"Sorrentovej 14, 1. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,52,0,2,1,1940,0,870,49,1,1,2375000,11,2021
https://www.boliga.dk/bolig/1795643/ordrupvej_41b_3_2_2920_charlottenlund,"Ordrupvej 41B, 3. 2 2920 Charlottenlund",55.819891,11.405639,Ejerlejlighed,56,0,2,3,1961,0,893,52,1,1,2495000,11,2021
https://www.boliga.dk/bolig/1795956/nygaardsvej_10_4_28_2100_koebenhavn_oe,"Nygårdsvej 10, 4. 28 2100 København Ø",55.6759,12.5655,Ejerlejlighed,55,0,2,4,1963,0,997,47,1,1,2795000,11,2021
https://www.boliga.dk/bolig/1795716/jacobys_alle_6_st_th_1806_frederiksberg_c,"Jacobys Alle 6, st. th 1806 Frederiksberg C",56.0,10.0,Ejerlejlighed,82,0,3,0,1908,0,1617,73,1,1,4895000,11,2021
https://www.boliga.dk/bolig/1795852/nordre_frihavnsgade_88__2_th_2100_koebenhavn_oe,"Nordre Frihavnsgade 88, 2. th 2100 København Ø",55.6759,12.5655,Ejerlejlighed,168,0,7,2,1892,1966,2613,158,1,1,9595000,11,2021
https://www.boliga.dk/bolig/1795469/lindebo_25_2_155_2630_taastrup,"Lindebo 25, 2. 155 2630 Taastrup",55.6517,12.2922,Ejerlejlighed,42,0,1,2,1975,0,472,38,1,1,1095000,11,2021
https://www.boliga.dk/bolig/1795422/soeborg_hovedgade_139b_2_th_2860_soeborg,"Søborg Hovedgade 139B, 2. th 2860 Søborg",55.7302,12.5098,Ejerlejlighed,59,0,2,2,1939,0,648,59,1,1,1895000,11,2021
https://www.boliga.dk/bolig/1795267/ellevej_4b_2_th_2970_hoersholm,"Ellevej 4B, 2. th 2970 Hørsholm",55.8833,12.5,Ejerlejlighed,66,0,2,2,1979,0,1027,61,1,1,1950000,11,2021
https://www.boliga.dk/bolig/1795386/sandbjerggade_56__2_th_2200_koebenhavn_n,"Sandbjerggade 56, 2. th 2200 København N",55.6759,12.5655,Ejerlejlighed,56,0,2,2,1935,0,871,51,1,1,1995000,11,2021
https://www.boliga.dk/bolig/1795423/flakholmen_4_3_2720_vanloese,"Flakholmen 4, 3. 2720 Vanløse",55.6847157,12.4882475,Ejerlejlighed,115,0,3,3,1938,0,1776,105,1,1,3650000,11,2021
https://www.boliga.dk/bolig/1795447/roskildevej_116_4_tv_2000_frederiksberg,"Roskildevej 116, 4. tv 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,104,0,4,4,1953,0,2033,96,1,1,3695000,11,2021
https://www.boliga.dk/bolig/1795430/amager_strandvej_122a_2_th_2300_koebenhavn_s,"Amager Strandvej 122A, 2. th 2300 København S",55.6759,12.5655,Ejerlejlighed,159,0,4,2,1962,0,2781,151,2,2,11500000,11,2021
https://www.boliga.dk/bolig/1794740/kildebakken_42_2_tv_2860_soeborg,"Kildebakken 42, 2. tv 2860 Søborg",55.7302,12.5098,Ejerlejlighed,37,0,2,2,1936,0,492,35,1,1,1400000,11,2021
https://www.boliga.dk/bolig/1794843/hedekaeret_53__2_4_2640_hedehusene,"Hedekæret 53, 2. 4 2640 Hedehusene",55.647,12.1936,Ejerlejlighed,55,0,2,2,1970,0,573,52,1,1,1500000,11,2021
https://www.boliga.dk/bolig/1836223/theklavej_49__st_73_2400_koebenhavn_nv,"Theklavej 49, st. 73 2400 København NV",55.6759,12.5655,Ejerlejlighed,40,0,1,0,1974,0,898,35,1,1,1850000,11,2021
https://www.boliga.dk/bolig/1823041/brofogedvej_14__4_2400_koebenhavn_nv,"Brofogedvej 14, 4. 2400 København NV",55.7036495,12.5312555,Ejerlejlighed,96,0,3,4,1899,0,1734,89,1,1,5095000,11,2021
https://www.boliga.dk/bolig/1841689/kretavej_49_1_th_2300_koebenhavn_s,"Kretavej 49, 1. th 2300 København S",55.6759,12.5655,Ejerlejlighed,85,0,3,1,1935,0,1134,80,1,1,3795000,11,2021
https://www.boliga.dk/bolig/1836223/theklavej_49__st_73_2400_koebenhavn_nv,"Theklavej 49, st. 73 2400 København NV",55.6759,12.5655,Ejerlejlighed,40,0,1,0,1974,0,898,35,1,1,1850000,11,2021
https://www.boliga.dk/bolig/1823041/brofogedvej_14__4_2400_koebenhavn_nv,"Brofogedvej 14, 4. 2400 København NV",55.7036495,12.5312555,Ejerlejlighed,96,0,3,4,1899,0,1734,89,1,1,5095000,11,2021
https://www.boliga.dk/bolig/1841689/kretavej_49_1_th_2300_koebenhavn_s,"Kretavej 49, 1. th 2300 København S",55.6759,12.5655,Ejerlejlighed,85,0,3,1,1935,0,1134,80,1,1,3795000,11,2021
https://www.boliga.dk/bolig/1794741/soendervigvej_128_1_th_2720_vanloese,"Søndervigvej 128, 1. th 2720 Vanløse",55.6836,12.4871,Ejerlejlighed,54,0,2,1,1946,0,839,49,1,1,1898000,11,2021
https://www.boliga.dk/bolig/1794831/saxhoejvej_49__st_tv_2500_valby,"Saxhøjvej 49, st. tv 2500 Valby",55.6581,12.5241,Ejerlejlighed,53,0,2,0,1936,0,716,48,1,1,2345000,11,2021
https://www.boliga.dk/bolig/1794622/lauravej_5_2_th_2500_valby,"Lauravej 5, 2. th 2500 Valby",55.6581,12.5241,Ejerlejlighed,58,0,2,2,1932,0,908,53,1,1,2695000,11,2021
https://www.boliga.dk/bolig/1794742/frederikssundsvej_195b_2_th_2700_broenshoej,"Frederikssundsvej 195B, 2. th 2700 Brønshøj",55.7057,12.4964,Ejerlejlighed,88,0,3,2,1935,0,1254,83,1,1,3495000,11,2021
https://www.boliga.dk/bolig/1794663/nordre_fasanvej_114_st_th_2000_frederiksberg,"Nordre Fasanvej 114, st. th 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,88,0,3,0,1897,0,1695,116,1,1,3650000,11,2021
https://www.boliga.dk/bolig/1794664/heslegaardsvej_4_st_1_2900_hellerup,"Heslegårdsvej 4, st. 1 2900 Hellerup",55.732,12.5709,Ejerlejlighed,75,0,2,0,1992,0,723,63,1,1,3695000,11,2021
https://www.boliga.dk/bolig/1794823/broagergade_6__2_th_1672_koebenhavn_v,"Broagergade 6, 2. th 1672 København V",55.6759,12.5655,Ejerlejlighed,64,0,2,2,1900,0,1039,55,1,1,3795000,11,2021
https://www.boliga.dk/bolig/1794761/ved_moellen_1d_st_2970_hoersholm,Ved Møllen 1D 2970 Hørsholm,55.87673,12.497178,Ejerlejlighed,131,0,3,1,1773,1984,1838,131,2,1,4250000,11,2021
https://www.boliga.dk/bolig/1795009/andreas_bjoerns_gade_1_4_th_1428_koebenhavn_k,"Andreas Bjørns Gade 1, 4. th 1428 København K",55.6759,12.5655,Ejerlejlighed,76,0,3,4,1905,0,1170,68,1,1,5195000,11,2021
https://www.boliga.dk/bolig/1794810/lille_strandvej_2a__4_tv_2900_hellerup,"Lille Strandvej 2A, 4. tv 2900 Hellerup",55.732,12.5709,Ejerlejlighed,114,0,5,4,1902,2006,1744,105,1,1,7495000,11,2021
https://www.boliga.dk/bolig/1794546/strandvejen_8_1_th_2100_koebenhavn_oe,"Strandvejen 8, 1. th 2100 København Ø",55.6759,12.5655,Ejerlejlighed,145,0,5,1,1929,0,2741,131,2,1,7650000,11,2021
https://www.boliga.dk/bolig/1794775/helsinkigade_18_5_4_2150_nordhavn,"Helsinkigade 18, 5. 4 2150 Nordhavn",55.707984,12.597049,Ejerlejlighed,103,0,3,5,1959,0,2404,89,1,1,7995000,11,2021
https://www.boliga.dk/bolig/1794594/skodsborgparken_62_4_th_2942_skodsborg,"Skodsborgparken 62, 4. th 2942 Skodsborg",55.8225,12.5732,Ejerlejlighed,205,0,5,4,1963,0,6344,196,3,2,14000000,11,2021
https://www.boliga.dk/bolig/1794488/koebmagergade_13_1_tv_1150_koebenhavn_k,"Købmagergade 13, 1. tv 1150 København K",55.6759,12.5655,Ejerlejlighed,177,0,4,1,1885,0,2362,162,2,2,9950000,11,2021
https://www.boliga.dk/bolig/1794365/urtehaven_6b_st_th_2500_valby,"Urtehaven 6B, st. th 2500 Valby",55.6581,12.5241,Ejerlejlighed,66,0,3,0,1949,0,765,63,1,1,2299999,11,2021
https://www.boliga.dk/bolig/1794307/lemnosvej_3b__st_th_2300_koebenhavn_s,"Lemnosvej 3B, st. th 2300 København S",55.6759,12.5655,Ejerlejlighed,58,0,2,0,1936,0,809,54,1,1,2595000,11,2021
https://www.boliga.dk/bolig/1793953/mikkelborg_park_8__1_tv_2970_hoersholm,"Mikkelborg Park 8, 1. tv 2970 Hørsholm",55.8833,12.5,Ejerlejlighed,80,0,2,1,1987,,1241,77,1,1,3195000,11,2021
https://www.boliga.dk/bolig/1794372/kongelundsvej_39_1_2300_koebenhavn_s,"Kongelundsvej 39, 1. 2300 København S",55.6357264,12.588426,Ejerlejlighed,100,0,4,1,1960,,0,113,2,2,4195000,11,2021
https://www.boliga.dk/bolig/1793966/kalkbraenderihavnsgade_4a_mezz_th_2100_koebenhavn_oe,"Kalkbrænderihavnsgade 4A, st. th 2100 København Ø",55.6759,12.5655,Ejerlejlighed,84,0,3,0,2017,0,2226,73,1,1,4350000,11,2021
https://www.boliga.dk/bolig/1794373/kongelundsvej_39_st_2300_koebenhavn_s,"Kongelundsvej 39, st. 2300 København S",55.64023,12.589277,Ejerlejlighed,99,0,5,0,1960,,0,127,2,2,4395000,11,2021
https://www.boliga.dk/bolig/1794281/herninggade_19__st_th_2100_koebenhavn_oe,"Herninggade 19, st. th 2100 København Ø",55.6759,12.5655,Ejerlejlighed,107,0,3,0,1935,0,1491,102,2,2,4995000,11,2021
https://www.boliga.dk/bolig/1793939/rosenoerns_alle_36_1_tv_1970_frederiksberg_c,"Rosenørns Alle 36, 1. tv 1970 Frederiksberg C",56.0,10.0,Ejerlejlighed,100,0,4,1,1905,0,1524,92,1,1,5995000,11,2021
https://www.boliga.dk/bolig/1793389/vesterkoeb_40_2_9_2640_hedehusene,"Vesterkøb 40, 2. 9 2640 Hedehusene",55.647,12.1936,Ejerlejlighed,48,0,2,2,1968,1996,276,40,1,1,1450000,11,2021
https://www.boliga.dk/bolig/1793644/naesborgvej_80__1_th_2650_hvidovre,"Næsborgvej 80, 1. th 2650 Hvidovre",55.6572,12.4736,Ejerlejlighed,73,0,3,1,1966,0,875,66,1,1,2295000,11,2021
https://www.boliga.dk/bolig/1793525/genforeningspladsen_16_st_tv_2400_koebenhavn_nv,"Genforeningspladsen 16, st. tv 2400 København NV",55.6759,12.5655,Ejerlejlighed,64,0,2,0,1928,1956,1033,59,1,1,3445000,11,2021
https://www.boliga.dk/bolig/1793517/vester_soegade_74_st_tv_1601_koebenhavn_v,"Vester Søgade 74, st. tv 1601 København V",55.6759,12.5655,Ejerlejlighed,75,0,2,0,1938,,438,62,1,1,3495000,11,2021
https://www.boliga.dk/bolig/1793681/ved_linden_10_1_tv_2300_koebenhavn_s,"Ved Linden 10, 1. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,65,0,2,1,1913,0,983,56,1,1,3700000,11,2021
https://www.boliga.dk/bolig/1793794/aalholm_plads_1_3_2500_valby,"Ålholm Plads 1, 3. 2500 Valby",55.6724988,12.4893659,Ejerlejlighed,91,0,4,3,1929,0,1161,80,1,1,3875000,11,2021
https://www.boliga.dk/bolig/1793688/aggersborggade_9_st_tv_2100_koebenhavn_oe,"Aggersborggade 9, st. tv 2100 København Ø",55.6759,12.5655,Ejerlejlighed,80,0,4,0,1896,1933,1257,72,1,1,4150000,11,2021
https://www.boliga.dk/bolig/1793691/oerestads_boulevard_57a_9_911_2300_koebenhavn_s,"Ørestads Boulevard 57A, 9. 911 2300 København S",55.6759,12.5655,Ejerlejlighed,143,0,1,9,2005,0,3285,126,1,1,4750000,11,2021
https://www.boliga.dk/bolig/1793161/aafloejen_56_1_tv_2700_broenshoej,"Åfløjen 56, 1. tv 2700 Brønshøj",55.7057,12.4964,Ejerlejlighed,73,0,3,1,1958,0,1491,68,1,1,2250000,11,2021
https://www.boliga.dk/bolig/1792979/skodsborg_strandvej_155a_1_th_2942_skodsborg,"Skodsborg Strandvej 155A, 1. th 2942 Skodsborg",55.8225,12.5732,Ejerlejlighed,57,0,2,1,1935,0,959,51,1,1,2795000,11,2021
https://www.boliga.dk/bolig/1792841/frankrigshusene_11_4_th_2300_koebenhavn_s,"Frankrigshusene 11, 4. th 2300 København S",55.6759,12.5655,Ejerlejlighed,70,0,3,4,1940,0,1052,65,1,1,3395000,11,2021
https://www.boliga.dk/bolig/1793235/venedigvej_1_3_tv_2300_koebenhavn_s,"Venedigvej 1, 3. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,81,0,3,3,1932,0,1080,74,1,1,3395000,11,2021
https://www.boliga.dk/bolig/1792908/godthaabsvaenget_29_st_tv_2000_frederiksberg,"Godthåbsvænget 29, st. tv 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,86,0,3,0,1972,0,1773,78,1,1,3895000,11,2021
https://www.boliga.dk/bolig/1793223/godthaabsvaenget_21_st_th_2000_frederiksberg,"Godthåbsvænget 21, st. th 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,102,0,3,0,1972,0,1883,92,2,1,4250000,11,2021
https://www.boliga.dk/bolig/1793229/trelleborggade_15_5_2_2150_nordhavn,"Trelleborggade 15, 5. 2 2150 Nordhavn",55.706866,12.594428,Ejerlejlighed,147,0,4,5,1927,0,3238,134,2,2,9495000,11,2021
https://www.boliga.dk/bolig/1792456/vejlebrovej_97_2_61_2635_ishoej,"Vejlebrovej 97, 2. 61 2635 Ishøj",55.6154,12.3518,Ejerlejlighed,51,0,2,2,1975,0,588,47,1,1,1540000,11,2021
https://www.boliga.dk/bolig/1792579/klokkerhaven_2c__2_th_2750_ballerup,"Klokkerhaven 2C, 2. th 2750 Ballerup",55.7316,12.3633,Ejerlejlighed,87,,3,2,1962,0,15003,0,1,1,2125000,11,2021
https://www.boliga.dk/bolig/1792101/esromgade_8_5_th_2200_koebenhavn_n,"Esromgade 8, 5. th 2200 København N",55.6759,12.5655,Ejerlejlighed,46,0,2,5,1902,0,549,37,1,1,2395000,11,2021
https://www.boliga.dk/bolig/1792646/raadmandsgade_40c_3_114_2200_koebenhavn_n,"Rådmandsgade 40C, 3. 114 2200 København N",55.6759,12.5655,Ejerlejlighed,48,0,2,3,1967,0,668,41,1,1,2499000,11,2021
https://www.boliga.dk/bolig/1792526/skanderupvej_10__st_th_2610_roedovre,"Skanderupvej 10, st. th 2610 Rødovre",55.6806,12.4537,Ejerlejlighed,91,0,3,0,1967,1985,983,89,1,1,2798000,11,2021
https://www.boliga.dk/bolig/1792519/lyngbyvej_32e__1_th_2100_koebenhavn_oe,"Lyngbyvej 32E, 1. th 2100 København Ø",55.6759,12.5655,Ejerlejlighed,98,0,3,1,1972,1976,1422,89,1,1,3295000,11,2021
https://www.boliga.dk/bolig/1792230/ordrupvej_112b_5_tv_2920_charlottenlund,"Ordrupvej 112B, 5. tv 2920 Charlottenlund",55.7537,12.5918,Ejerlejlighed,88,0,2,5,1933,0,1216,82,1,1,3995000,11,2021
https://www.boliga.dk/bolig/1792636/oerbaekgaards_alle_506_st_th_2970_hoersholm,"Ørbækgårds Alle 506, st. th 2970 Hørsholm",55.8833,12.5,Ejerlejlighed,94,0,3,0,2001,0,1419,88,1,1,4195000,11,2021
https://www.boliga.dk/bolig/1792648/raadmandsgade_40c_1_92_2200_koebenhavn_n, ,55.670249,10.3333283, , , , , , , , , , , ,4299000,11,2021
https://www.boliga.dk/bolig/1792507/nimbusparken_1__st_4_2000_frederiksberg,"Nimbusparken 1, st. 4 2000 Frederiksberg",55.6794,12.5346,Ejerlejlighed,88,0,2,0,2004,0,2146,80,1,1,4850000,11,2021
https://www.boliga.dk/bolig/1792503/reventlowsgade_16__1_th_1651_koebenhavn_v,"Reventlowsgade 16, 1. th 1651 København V",55.6759,12.5655,Ejerlejlighed,151,0,7,1,1886,0,2566,138,2,1,6695000,11,2021
https://www.boliga.dk/bolig/1792188/islands_brygge_77b_1_2300_koebenhavn_s,"Islands Brygge 77B, 1. 2300 København S",55.6656005,12.5751513,Ejerlejlighed,119,0,4,1,2008,0,2540,101,1,1,7345000,11,2021
https://www.boliga.dk/bolig/1791956/krogerupgade_65_1_th_2200_koebenhavn_n,"Krogerupgade 65, 1. th 2200 København N",55.6759,12.5655,Ejerlejlighed,36,0,1,1,1935,0,564,32,1,1,1495000,11,2021
https://www.boliga.dk/bolig/1770885/constantin_hansens_gade_12__2_th_1799_koebenhavn_v,"Constantin Hansens Gade 12, 2. th 1799 København V",55.6759,12.5655,Ejerlejlighed,111,0,3,2,2018,0,2832,100,1,1,6745000,11,2021
https://www.boliga.dk/bolig/1796806/hans_egedes_gade_13__st_tv_2200_koebenhavn_n,"Hans Egedes Gade 13, st. tv 2200 København N",55.6759,12.5655,Ejerlejlighed,148,0,4,0,1907,0,1506,177,2,2,6490000,11,2021
https://www.boliga.dk/bolig/1823995/hejrevej_1b__1_th_2400_koebenhavn_nv,"Hejrevej 1B, 1. th 2400 København NV",55.6759,12.5655,Ejerlejlighed,110,0,4,1,1907,0,1617,102,1,1,5995000,11,2021
https://www.boliga.dk/bolig/1770885/constantin_hansens_gade_12__2_th_1799_koebenhavn_v,"Constantin Hansens Gade 12, 2. th 1799 København V",55.6759,12.5655,Ejerlejlighed,111,0,3,2,2018,0,2832,100,1,1,6745000,11,2021
https://www.boliga.dk/bolig/1796806/hans_egedes_gade_13__st_tv_2200_koebenhavn_n,"Hans Egedes Gade 13, st. tv 2200 København N",55.6759,12.5655,Ejerlejlighed,148,0,4,0,1907,0,1506,177,2,2,6490000,11,2021
https://www.boliga.dk/bolig/1823995/hejrevej_1b__1_th_2400_koebenhavn_nv,"Hejrevej 1B, 1. th 2400 København NV",55.6759,12.5655,Ejerlejlighed,110,0,4,1,1907,0,1617,102,1,1,5995000,11,2021
https://www.boliga.dk/bolig/1792086/bagsvaerdvej_71c_st_th_2800_kongens_lyngby,"Bagsværdvej 71C, st. th 2800 Kongens Lyngby",55.7704,12.5038,Ejerlejlighed,56,0,2,0,1938,0,785,51,1,1,1845000,11,2021
https://www.boliga.dk/bolig/1791816/jansvej_22_st_tv_2300_koebenhavn_s,"Jansvej 22, st. tv 2300 København S",55.6759,12.5655,Ejerlejlighed,47,0,1,0,1938,0,691,42,1,1,1898000,11,2021
https://www.boliga.dk/bolig/1791889/dagmarsgade_26__1_145_2200_koebenhavn_n,"Dagmarsgade 26, 1. 145 2200 København N",55.6759,12.5655,Ejerlejlighed,51,0,1,1,1974,0,889,46,1,1,2475000,11,2021
https://www.boliga.dk/bolig/1791891/ordrupvej_67b__1_th_2920_charlottenlund,"Ordrupvej 67B, 1. th 2920 Charlottenlund",55.7537,12.5918,Ejerlejlighed,54,0,2,1,1938,0,779,48,1,1,2495000,11,2021
